"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
0.00801873	10	2	"G"	379	"g_Rhizobium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium"
0.00160375	2	2	"S"	384	"s_Rhizobium leguminosarum"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium leguminosarum"
0.00160375	2	1	"S"	29449	"s_Rhizobium etli"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium etli"
0.000801873	1	1	"-"	347834	"-_Rhizobium etli CFN 42"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium etli|-_Rhizobium etli CFN 42"
0.00160375	2	2	"S"	2028343	"s_Rhizobium sp. 11515TR"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium sp. 11515TR"
0.000801873	1	1	"S"	396	"s_Rhizobium phaseoli"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium phaseoli"
0.000801873	1	1	"S"	1571470	"s_Rhizobium sp. ACO-34A"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium sp. ACO-34A"
0.00320749	4	1	"G"	357	"g_Agrobacterium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium"
0.00160375	2	0	"-"	1183400	"-_Agrobacterium tumefaciens complex"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|-_Agrobacterium tumefaciens complex"
0.000801873	1	1	"S"	358	"s_Agrobacterium tumefaciens"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|-_Agrobacterium tumefaciens complex|s_Agrobacterium tumefaciens"
0.000801873	1	1	"S"	1176649	"s_Agrobacterium fabrum"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|-_Agrobacterium tumefaciens complex|s_Agrobacterium fabrum"
0.000801873	1	0	"S"	373	"s_Agrobacterium vitis"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|s_Agrobacterium vitis"
0.000801873	1	1	"-"	311402	"-_Agrobacterium vitis S4"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|s_Agrobacterium vitis|-_Agrobacterium vitis S4"
0.00481124	6	0	"-"	227292	"-_Sinorhizobium/Ensifer group"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group"
0.00320749	4	1	"G"	28105	"g_Sinorhizobium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium"
0.00160375	2	0	"S"	110321	"s_Sinorhizobium medicae"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium|s_Sinorhizobium medicae"
0.00160375	2	2	"-"	366394	"-_Sinorhizobium medicae WSM419"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium|s_Sinorhizobium medicae|-_Sinorhizobium medicae WSM419"
0.000801873	1	0	"-"	663276	"-_Sinorhizobium fredii group"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium|-_Sinorhizobium fredii group"
0.000801873	1	0	"S"	380	"s_Sinorhizobium fredii"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium|-_Sinorhizobium fredii group|s_Sinorhizobium fredii"
0.000801873	1	1	"-"	1128330	"-_Sinorhizobium fredii CCBAU 25509"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Sinorhizobium|-_Sinorhizobium fredii group|s_Sinorhizobium fredii|-_Sinorhizobium fredii CCBAU 25509"
0.00160375	2	0	"G"	106591	"g_Ensifer"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Ensifer"
0.000801873	1	1	"S"	106592	"s_Ensifer adhaerens"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Ensifer|s_Ensifer adhaerens"
0.000801873	1	0	"S"	716925	"s_Ensifer sojae"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Ensifer|s_Ensifer sojae"
0.000801873	1	1	"-"	716928	"-_Ensifer sojae CCBAU 05684"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Sinorhizobium/Ensifer group|g_Ensifer|s_Ensifer sojae|-_Ensifer sojae CCBAU 05684"
0.0144337	18	0	"F"	41294	"f_Bradyrhizobiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae"
0.00962248	12	3	"G"	374	"g_Bradyrhizobium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium"
0.00160375	2	2	"S"	1437360	"s_Bradyrhizobium erythrophlei"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium erythrophlei"
0.00160375	2	2	"S"	722472	"s_Bradyrhizobium lablabi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium lablabi"
0.000801873	1	1	"S"	114615	"s_Bradyrhizobium sp. ORS 278"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium sp. ORS 278"
0.000801873	1	1	"S"	1404768	"s_Bradyrhizobium sp. 2 39S1MB"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium sp. 2 39S1MB"
0.000801873	1	1	"S"	319017	"s_Bradyrhizobium sp. WSM471"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium sp. WSM471"
0.000801873	1	0	"S"	375	"s_Bradyrhizobium japonicum"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium japonicum"
0.000801873	1	1	"-"	476282	"-_Bradyrhizobium japonicum SEMIA 5079"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium japonicum|-_Bradyrhizobium japonicum SEMIA 5079"
0.000801873	1	1	"S"	1325090	"s_Bradyrhizobium guangdongense"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bradyrhizobium|s_Bradyrhizobium guangdongense"
0.00160375	2	0	"G"	911	"g_Nitrobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter"
0.000801873	1	0	"S"	912	"s_Nitrobacter hamburgensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter|s_Nitrobacter hamburgensis"
0.000801873	1	1	"-"	323097	"-_Nitrobacter hamburgensis X14"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter|s_Nitrobacter hamburgensis|-_Nitrobacter hamburgensis X14"
0.000801873	1	0	"S"	913	"s_Nitrobacter winogradskyi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter|s_Nitrobacter winogradskyi"
0.000801873	1	1	"-"	323098	"-_Nitrobacter winogradskyi Nb-255"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Nitrobacter|s_Nitrobacter winogradskyi|-_Nitrobacter winogradskyi Nb-255"
0.00160375	2	0	"G"	85413	"g_Bosea"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bosea"
0.000801873	1	1	"S"	1526658	"s_Bosea vaviloviae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bosea|s_Bosea vaviloviae"
0.000801873	1	1	"S"	2015316	"s_Bosea sp. AS-1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Bosea|s_Bosea sp. AS-1"
0.000801873	1	0	"G"	1073	"g_Rhodopseudomonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Rhodopseudomonas"
0.000801873	1	0	"S"	1076	"s_Rhodopseudomonas palustris"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Rhodopseudomonas|s_Rhodopseudomonas palustris"
0.000801873	1	1	"-"	258594	"-_Rhodopseudomonas palustris CGA009"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Rhodopseudomonas|s_Rhodopseudomonas palustris|-_Rhodopseudomonas palustris CGA009"
0.000801873	1	0	"G"	1649510	"g_Variibacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Variibacter"
0.000801873	1	1	"S"	1333996	"s_Variibacter gotjawalensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bradyrhizobiaceae|g_Variibacter|s_Variibacter gotjawalensis"
0.00801873	10	0	"F"	772	"f_Bartonellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae"
0.00801873	10	0	"G"	773	"g_Bartonella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella"
0.00160375	2	0	"S"	33045	"s_Bartonella grahamii"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella grahamii"
0.00160375	2	2	"-"	634504	"-_Bartonella grahamii as4aup"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella grahamii|-_Bartonella grahamii as4aup"
0.000801873	1	1	"S"	803	"s_Bartonella quintana"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella quintana"
0.000801873	1	1	"S"	1933904	"s_Bartonella sp. WD16.2"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella sp. WD16.2"
0.000801873	1	1	"S"	515256	"s_Bartonella sp. 1-1C"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella sp. 1-1C"
0.000801873	1	0	"S"	388640	"s_Bartonella australis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella australis"
0.000801873	1	1	"-"	1094489	"-_Bartonella australis Aust/NH1"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella australis|-_Bartonella australis Aust/NH1"
0.000801873	1	0	"S"	165694	"s_Bartonella schoenbuchensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella schoenbuchensis"
0.000801873	1	1	"-"	687861	"-_Bartonella schoenbuchensis R1"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella schoenbuchensis|-_Bartonella schoenbuchensis R1"
0.000801873	1	0	"S"	155194	"s_Bartonella bovis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella bovis"
0.000801873	1	1	"-"	1094491	"-_Bartonella bovis 91-4"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella bovis|-_Bartonella bovis 91-4"
0.000801873	1	1	"S"	38323	"s_Bartonella henselae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella henselae"
0.000801873	1	1	"S"	807	"s_Bartonella elizabethae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella elizabethae"
0.00400937	5	0	"F"	119045	"f_Methylobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae"
0.00240562	3	1	"G"	407	"g_Methylobacterium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylobacterium"
0.000801873	1	1	"S"	269660	"s_Methylobacterium brachiatum"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylobacterium|s_Methylobacterium brachiatum"
0.000801873	1	1	"S"	426117	"s_Methylobacterium sp. 4-46"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylobacterium|s_Methylobacterium sp. 4-46"
0.000801873	1	0	"G"	186650	"g_Microvirga"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Microvirga"
0.000801873	1	1	"S"	1882682	"s_Microvirga ossetica"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Microvirga|s_Microvirga ossetica"
0.000801873	1	0	"G"	2282523	"g_Methylorubrum"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylorubrum"
0.000801873	1	0	"S"	223967	"s_Methylorubrum populi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylorubrum|s_Methylorubrum populi"
0.000801873	1	1	"-"	441620	"-_Methylorubrum populi BJ001"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylorubrum|s_Methylorubrum populi|-_Methylorubrum populi BJ001"
0.00320749	4	0	"F"	69277	"f_Phyllobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae"
0.00240562	3	0	"G"	68287	"g_Mesorhizobium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Mesorhizobium"
0.000801873	1	1	"S"	2493676	"s_Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Mesorhizobium|s_Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1"
0.000801873	1	1	"S"	2493670	"s_Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Mesorhizobium|s_Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1"
0.000801873	1	1	"S"	2493669	"s_Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Mesorhizobium|s_Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1"
0.000801873	1	0	"G"	449972	"g_Chelativorans"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Chelativorans"
0.000801873	1	1	"S"	266779	"s_Chelativorans sp. BNC1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Chelativorans|s_Chelativorans sp. BNC1"
0.00240562	3	0	"F"	45404	"f_Beijerinckiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae"
0.00160375	2	0	"G"	120652	"g_Methylocella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Methylocella"
0.00160375	2	2	"S"	227605	"s_Methylocella tundrae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Methylocella|s_Methylocella tundrae"
0.000801873	1	0	"G"	1156568	"g_Methylovirgula"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Methylovirgula"
0.000801873	1	1	"S"	569860	"s_Methylovirgula ligni"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Beijerinckiaceae|g_Methylovirgula|s_Methylovirgula ligni"
0.00240562	3	0	"F"	118882	"f_Brucellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae"
0.00240562	3	0	"G"	528	"g_Ochrobactrum"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae|g_Ochrobactrum"
0.00160375	2	2	"S"	271865	"s_Ochrobactrum sp. A44"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae|g_Ochrobactrum|s_Ochrobactrum sp. A44"
0.000801873	1	0	"S"	529	"s_Ochrobactrum anthropi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae|g_Ochrobactrum|s_Ochrobactrum anthropi"
0.000801873	1	1	"-"	439375	"-_Ochrobactrum anthropi ATCC 49188"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae|g_Ochrobactrum|s_Ochrobactrum anthropi|-_Ochrobactrum anthropi ATCC 49188"
0.00160375	2	0	"-"	119042	"-_unclassified Rhizobiales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|-_unclassified Rhizobiales"
0.00160375	2	1	"G"	1484898	"g_Methyloceanibacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|-_unclassified Rhizobiales|g_Methyloceanibacter"
0.000801873	1	1	"S"	1384459	"s_Methyloceanibacter caenitepidi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|-_unclassified Rhizobiales|g_Methyloceanibacter|s_Methyloceanibacter caenitepidi"
0.00160375	2	0	"F"	335928	"f_Xanthobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae"
0.00160375	2	0	"G"	279	"g_Xanthobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Xanthobacter"
0.00160375	2	0	"S"	280	"s_Xanthobacter autotrophicus"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Xanthobacter|s_Xanthobacter autotrophicus"
0.00160375	2	2	"-"	78245	"-_Xanthobacter autotrophicus Py2"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Xanthobacteraceae|g_Xanthobacter|s_Xanthobacter autotrophicus|-_Xanthobacter autotrophicus Py2"
0.000801873	1	0	"F"	45401	"f_Hyphomicrobiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae"
0.000801873	1	0	"G"	59282	"g_Blastochloris"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Blastochloris"
0.000801873	1	1	"S"	2233851	"s_Blastochloris sp. GI"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Blastochloris|s_Blastochloris sp. GI"
0.000801873	1	0	"F"	255475	"f_Aurantimonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Aurantimonadaceae"
0.000801873	1	0	"G"	293088	"g_Martelella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Aurantimonadaceae|g_Martelella"
0.000801873	1	0	"S"	293089	"s_Martelella mediterranea"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Aurantimonadaceae|g_Martelella|s_Martelella mediterranea"
0.000801873	1	1	"-"	1122214	"-_Martelella mediterranea DSM 17316"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Aurantimonadaceae|g_Martelella|s_Martelella mediterranea|-_Martelella mediterranea DSM 17316"
0.019245	24	0	"O"	204455	"o_Rhodobacterales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales"
0.0168393	21	0	"F"	31989	"f_Rhodobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae"
0.00240562	3	0	"G"	1060	"g_Rhodobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter"
0.000801873	1	1	"S"	1063	"s_Rhodobacter sphaeroides"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Rhodobacter|s_Rhodobacter sphaeroides"
