"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
0.00398449	3	2	"G"	629	"g_Yersinia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia"
0.00132816	1	1	"-"	1649845	"-_Yersinia pseudotuberculosis complex"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|-_Yersinia pseudotuberculosis complex"
0.00132816	1	0	"F"	1903409	"f_Erwiniaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae"
0.00132816	1	0	"G"	551	"g_Erwinia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Erwinia"
0.00132816	1	1	"S"	215689	"s_Erwinia sp. Ejp617"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Erwinia|s_Erwinia sp. Ejp617"
0.00265632	2	0	"O"	72274	"o_Pseudomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales"
0.00265632	2	0	"F"	468	"f_Moraxellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae"
0.00265632	2	0	"G"	469	"g_Acinetobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter"
0.00132816	1	1	"S"	1758189	"s_Acinetobacter sp. ACNIH2"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter sp. ACNIH2"
0.00132816	1	1	"S"	106649	"s_Acinetobacter guillouiae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter guillouiae"
0.00265632	2	0	"O"	135622	"o_Alteromonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales"
0.00132816	1	0	"F"	267888	"f_Pseudoalteromonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae"
0.00132816	1	0	"G"	53246	"g_Pseudoalteromonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas"
0.00132816	1	1	"S"	1390185	"s_Pseudoalteromonas sp. DL-6"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas|s_Pseudoalteromonas sp. DL-6"
0.00132816	1	0	"F"	267890	"f_Shewanellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae"
0.00132816	1	1	"G"	22	"g_Shewanella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella"
0.00265632	2	0	"O"	118969	"o_Legionellales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales"
0.00265632	2	0	"F"	444	"f_Legionellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae"
0.00265632	2	0	"G"	445	"g_Legionella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella"
0.00132816	1	1	"S"	446	"s_Legionella pneumophila"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella pneumophila"
0.00132816	1	0	"S"	29423	"s_Legionella oakridgensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella oakridgensis"
0.00132816	1	1	"-"	1268635	"-_Legionella oakridgensis ATCC 33761 = DSM 21215"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella oakridgensis|-_Legionella oakridgensis ATCC 33761 = DSM 21215"
0.00132816	1	0	"O"	135619	"o_Oceanospirillales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales"
0.00132816	1	0	"F"	135620	"f_Oceanospirillaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae"
0.00132816	1	0	"G"	1537406	"g_Bacterioplanes"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae|g_Bacterioplanes"
0.00132816	1	1	"S"	1249553	"s_Bacterioplanes sanyensis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae|g_Bacterioplanes|s_Bacterioplanes sanyensis"
0.00132816	1	0	"O"	135623	"o_Vibrionales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales"
0.00132816	1	0	"F"	641	"f_Vibrionaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae"
0.00132816	1	0	"G"	657	"g_Photobacterium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Photobacterium"
0.00132816	1	0	"S"	38293	"s_Photobacterium damselae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Photobacterium|s_Photobacterium damselae"
0.00132816	1	1	"-"	85581	"-_Photobacterium damselae subsp. damselae"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Photobacterium|s_Photobacterium damselae|-_Photobacterium damselae subsp. damselae"
0.0106253	8	0	"C"	28211	"c_Alphaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria"
0.00664081	5	0	"O"	356	"o_Rhizobiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales"
0.00398449	3	0	"F"	772	"f_Bartonellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae"
0.00398449	3	0	"G"	773	"g_Bartonella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella"
0.00132816	1	1	"S"	807	"s_Bartonella elizabethae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella elizabethae"
0.00132816	1	0	"S"	155194	"s_Bartonella bovis"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella bovis"
0.00132816	1	1	"-"	1094491	"-_Bartonella bovis 91-4"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella bovis|-_Bartonella bovis 91-4"
0.00132816	1	1	"S"	1933904	"s_Bartonella sp. WD16.2"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Bartonellaceae|g_Bartonella|s_Bartonella sp. WD16.2"
0.00132816	1	0	"F"	82115	"f_Rhizobiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae"
0.00132816	1	0	"-"	227290	"-_Rhizobium/Agrobacterium group"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group"
0.00132816	1	1	"G"	379	"g_Rhizobium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium"
0.00132816	1	0	"F"	118882	"f_Brucellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae"
0.00132816	1	1	"G"	528	"g_Ochrobactrum"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Brucellaceae|g_Ochrobactrum"
0.00132816	1	0	"O"	766	"o_Rickettsiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales"
0.00132816	1	0	"F"	942	"f_Anaplasmataceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae"
0.00132816	1	0	"-"	952	"-_Wolbachieae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae"
0.00132816	1	0	"G"	953	"g_Wolbachia"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae|g_Wolbachia"
0.00132816	1	1	"S"	125593	"s_Wolbachia endosymbiont of Trichogramma pretiosum"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Anaplasmataceae|-_Wolbachieae|g_Wolbachia|s_Wolbachia endosymbiont of Trichogramma pretiosum"
0.00132816	1	0	"O"	204441	"o_Rhodospirillales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales"
0.00132816	1	0	"F"	41295	"f_Rhodospirillaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae"
0.00132816	1	0	"G"	191	"g_Azospirillum"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_Azospirillum"
0.00132816	1	1	"S"	652764	"s_Azospirillum sp. TSH100"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_Azospirillum|s_Azospirillum sp. TSH100"
0.00132816	1	0	"O"	204455	"o_Rhodobacterales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales"
0.00132816	1	0	"F"	31989	"f_Rhodobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae"
0.00132816	1	0	"G"	265	"g_Paracoccus"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus"
0.00132816	1	1	"S"	266	"s_Paracoccus denitrificans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodobacterales|f_Rhodobacteraceae|g_Paracoccus|s_Paracoccus denitrificans"
0.00664081	5	0	"-"	68525	"-_delta/epsilon subdivisions"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions"
0.00531265	4	0	"C"	29547	"c_Epsilonproteobacteria"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria"
0.00531265	4	0	"O"	213849	"o_Campylobacterales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales"
0.00398449	3	0	"F"	72294	"f_Campylobacteraceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae"
0.00132816	1	0	"G"	194	"g_Campylobacter"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter"
0.00132816	1	1	"S"	201	"s_Campylobacter lari"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter lari"
0.00132816	1	0	"G"	57665	"g_Sulfurospirillum"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum"
0.00132816	1	1	"S"	220622	"s_Sulfurospirillum sp. JPD-1"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Sulfurospirillum|s_Sulfurospirillum sp. JPD-1"
0.00132816	1	0	"-"	2321108	"-_Arcobacter group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|-_Arcobacter group"
0.00132816	1	0	"G"	28196	"g_Arcobacter"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|-_Arcobacter group|g_Arcobacter"
0.00132816	1	0	"S"	28199	"s_Arcobacter nitrofigilis"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|-_Arcobacter group|g_Arcobacter|s_Arcobacter nitrofigilis"
0.00132816	1	1	"-"	572480	"-_Arcobacter nitrofigilis DSM 7299"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|-_Arcobacter group|g_Arcobacter|s_Arcobacter nitrofigilis|-_Arcobacter nitrofigilis DSM 7299"
0.00132816	1	0	"F"	72293	"f_Helicobacteraceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae"
0.00132816	1	0	"G"	209	"g_Helicobacter"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter"
0.00132816	1	1	"S"	210	"s_Helicobacter pylori"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Epsilonproteobacteria|o_Campylobacterales|f_Helicobacteraceae|g_Helicobacter|s_Helicobacter pylori"
0.00132816	1	0	"C"	28221	"c_Deltaproteobacteria"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria"
0.00132816	1	0	"O"	213462	"o_Syntrophobacterales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales"
0.00132816	1	0	"F"	213468	"f_Syntrophaceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae"
0.00132816	1	0	"G"	60892	"g_Desulfobacca"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca"
0.00132816	1	0	"S"	60893	"s_Desulfobacca acetoxidans"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca|s_Desulfobacca acetoxidans"
0.00132816	1	1	"-"	880072	"-_Desulfobacca acetoxidans DSM 11109"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|-_delta/epsilon subdivisions|c_Deltaproteobacteria|o_Syntrophobacterales|f_Syntrophaceae|g_Desulfobacca|s_Desulfobacca acetoxidans|-_Desulfobacca acetoxidans DSM 11109"
0.00398449	3	0	"C"	28216	"c_Betaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria"
0.00265632	2	0	"O"	80840	"o_Burkholderiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales"
0.00132816	1	0	"F"	75682	"f_Oxalobacteraceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Oxalobacteraceae"
0.00132816	1	0	"G"	401469	"g_Undibacterium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Oxalobacteraceae|g_Undibacterium"
0.00132816	1	1	"S"	401471	"s_Undibacterium parvum"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Oxalobacteraceae|g_Undibacterium|s_Undibacterium parvum"
0.00132816	1	0	"-"	119065	"-_unclassified Burkholderiales"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|-_unclassified Burkholderiales"
0.00132816	1	0	"-"	224471	"-_Burkholderiales Genera incertae sedis"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|-_unclassified Burkholderiales|-_Burkholderiales Genera incertae sedis"
0.00132816	1	0	"G"	318147	"g_Paucibacter"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|-_unclassified Burkholderiales|-_Burkholderiales Genera incertae sedis|g_Paucibacter"
0.00132816	1	1	"S"	1768242	"s_Paucibacter sp. KCTC 42545"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|-_unclassified Burkholderiales|-_Burkholderiales Genera incertae sedis|g_Paucibacter|s_Paucibacter sp. KCTC 42545"
0.00132816	1	0	"-"	119066	"-_unclassified Betaproteobacteria"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|-_unclassified Betaproteobacteria"
0.00132816	1	0	"-"	33809	"-_unclassified Betaproteobacteria (miscellaneous)"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|-_unclassified Betaproteobacteria|-_unclassified Betaproteobacteria (miscellaneous)"
0.00132816	1	1	"S"	1904640	"s_Betaproteobacteria bacterium GR16-43"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|-_unclassified Betaproteobacteria|-_unclassified Betaproteobacteria (miscellaneous)|s_Betaproteobacteria bacterium GR16-43"
0.0637518	48	0	"-"	1783272	"-_Terrabacteria group"	3	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group"
0.0438294	33	0	"P"	1239	"p_Firmicutes"	4	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes"
0.0265632	20	0	"C"	91061	"c_Bacilli"	5	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli"
0.0172661	13	0	"O"	1385	"o_Bacillales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales"
0.0132816	10	1	"F"	186817	"f_Bacillaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae"
0.00796897	6	0	"G"	1386	"g_Bacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus"
0.00398449	3	0	"-"	86661	"-_Bacillus cereus group"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group"
0.00132816	1	0	"S"	1396	"s_Bacillus cereus"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group|s_Bacillus cereus"
0.00132816	1	1	"-"	526988	"-_Bacillus cereus Rock4-18"	11	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group|s_Bacillus cereus|-_Bacillus cereus Rock4-18"
0.00132816	1	1	"S"	1405	"s_Bacillus mycoides"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group|s_Bacillus mycoides"
0.00132816	1	1	"S"	2026190	"s_Bacillus mobilis"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus cereus group|s_Bacillus mobilis"
0.00265632	2	0	"-"	653685	"-_Bacillus subtilis group"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus subtilis group"
0.00265632	2	1	"S"	1423	"s_Bacillus subtilis"	10	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus subtilis group|s_Bacillus subtilis"
0.00132816	1	1	"-"	86029	"-_Bacillus subtilis subsp. natto"	11	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|-_Bacillus subtilis group|s_Bacillus subtilis|-_Bacillus subtilis subsp. natto"
0.00132816	1	1	"S"	1479	"s_Bacillus smithii"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus smithii"
0.00132816	1	1	"G"	129337	"g_Geobacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus"
0.00132816	1	0	"G"	400634	"g_Lysinibacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lysinibacillus"
0.00132816	1	1	"S"	1145276	"s_Lysinibacillus varians"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lysinibacillus|s_Lysinibacillus varians"
0.00132816	1	0	"G"	1906945	"g_Parageobacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Parageobacillus"
0.00132816	1	1	"S"	1295642	"s_Parageobacillus genomosp. 1"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Parageobacillus|s_Parageobacillus genomosp. 1"
0.00265632	2	0	"F"	90964	"f_Staphylococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Staphylococcaceae"
0.00265632	2	0	"G"	1279	"g_Staphylococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Staphylococcaceae|g_Staphylococcus"
0.00132816	1	1	"S"	1280	"s_Staphylococcus aureus"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Staphylococcaceae|g_Staphylococcus|s_Staphylococcus aureus"
0.00132816	1	1	"S"	1282	"s_Staphylococcus epidermidis"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Staphylococcaceae|g_Staphylococcus|s_Staphylococcus epidermidis"
0.00132816	1	0	"F"	186818	"f_Planococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae"
0.00132816	1	0	"G"	160795	"g_Ureibacillus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae|g_Ureibacillus"
0.00132816	1	1	"S"	51173	"s_Ureibacillus thermosphaericus"	9	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Bacillales|f_Planococcaceae|g_Ureibacillus|s_Ureibacillus thermosphaericus"
0.00929714	7	0	"O"	186826	"o_Lactobacillales"	6	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales"
0.00398449	3	0	"F"	1300	"f_Streptococcaceae"	7	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae"
0.00265632	2	0	"G"	1301	"g_Streptococcus"	8	"-_root|-_cellular organisms|d_Bacteria|-_Terrabacteria group|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus"
