"Percentage"	"CladeReads"	"TaxonReads"	"TaxRank"	"TaxID"	"Name"	"Depth"	"TaxLineage"
1.62618	1363	1363	"S"	623	"s_Shigella flexneri"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Shigella|s_Shigella flexneri"
0.676482	567	1	"G"	561	"g_Escherichia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia"
0.649041	544	81	"S"	562	"s_Escherichia coli"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli"
0.340031	285	285	"-"	409438	"-_Escherichia coli SE11"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli SE11"
0.114537	96	96	"-"	595495	"-_Escherichia coli KO11FL"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli KO11FL"
0.0954472	80	0	"-"	83333	"-_Escherichia coli K-12"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12"
0.0954472	80	80	"-"	595496	"-_Escherichia coli BW2952"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli K-12|-_Escherichia coli BW2952"
0.00238618	2	2	"-"	1050617	"-_Escherichia coli UMNF18"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|-_Escherichia coli UMNF18"
0.026248	22	22	"S"	1499973	"s_Escherichia marmotae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia marmotae"
0.079937	67	0	"G"	590	"g_Salmonella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella"
0.079937	67	67	"S"	28901	"s_Salmonella enterica"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Salmonella|s_Salmonella enterica"
0.00119309	1	0	"G"	570	"g_Klebsiella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella"
0.00119309	1	1	"S"	573	"s_Klebsiella pneumoniae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella pneumoniae"
0.00119309	1	0	"-"	191675	"-_unclassified Enterobacteriaceae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae"
0.00119309	1	0	"-"	84563	"-_ant, tsetse, mealybug, aphid, etc. endosymbionts"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts"
0.00119309	1	0	"G"	1682492	"g_Candidatus Tachikawaea"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|g_Candidatus Tachikawaea"
0.00119309	1	1	"S"	1410383	"s_Candidatus Tachikawaea gelatinosa"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|-_unclassified Enterobacteriaceae|-_ant, tsetse, mealybug, aphid, etc. endosymbionts|g_Candidatus Tachikawaea|s_Candidatus Tachikawaea gelatinosa"
0.133626	112	0	"F"	1903411	"f_Yersiniaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae"
0.13124	110	12	"G"	613	"g_Serratia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia"
0.114537	96	88	"S"	615	"s_Serratia marcescens"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia marcescens"
0.00477236	4	4	"-"	1334564	"-_Serratia marcescens SM39"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia marcescens|-_Serratia marcescens SM39"
0.00238618	2	0	"-"	211759	"-_Serratia marcescens subsp. marcescens"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia marcescens|-_Serratia marcescens subsp. marcescens"
0.00238618	2	2	"-"	273526	"-_Serratia marcescens subsp. marcescens Db11"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia marcescens|-_Serratia marcescens subsp. marcescens|-_Serratia marcescens subsp. marcescens Db11"
0.00238618	2	2	"-"	1401254	"-_Serratia marcescens SMB2099"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia marcescens|-_Serratia marcescens SMB2099"
0.00119309	1	1	"S"	2420306	"s_Serratia sp. FDAARGOS_506"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia sp. FDAARGOS_506"
0.00119309	1	1	"S"	1759437	"s_Serratia sp. YD25"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia sp. YD25"
0.00238618	2	2	"G"	629	"g_Yersinia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia"
0.00238618	2	0	"F"	1903414	"f_Morganellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae"
0.00119309	1	0	"G"	637	"g_Arsenophonus"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Arsenophonus"
0.00119309	1	1	"S"	638	"s_Arsenophonus nasoniae"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Arsenophonus|s_Arsenophonus nasoniae"
0.00119309	1	0	"G"	29487	"g_Photorhabdus"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Photorhabdus"
0.00119309	1	0	"S"	2218628	"s_Photorhabdus laumondii"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Photorhabdus|s_Photorhabdus laumondii"
0.00119309	1	1	"-"	141679	"-_Photorhabdus laumondii subsp. laumondii"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Morganellaceae|g_Photorhabdus|s_Photorhabdus laumondii|-_Photorhabdus laumondii subsp. laumondii"
0.00119309	1	0	"F"	1903409	"f_Erwiniaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae"
0.00119309	1	0	"G"	32199	"g_Buchnera"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Buchnera"
0.00119309	1	0	"S"	9	"s_Buchnera aphidicola"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Buchnera|s_Buchnera aphidicola"
0.00119309	1	1	"-"	98795	"-_Buchnera aphidicola (Myzus persicae)"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Erwiniaceae|g_Buchnera|s_Buchnera aphidicola|-_Buchnera aphidicola (Myzus persicae)"
0.0143171	12	0	"O"	135614	"o_Xanthomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales"
0.0143171	12	0	"F"	32033	"f_Xanthomonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae"
0.0143171	12	1	"G"	40323	"g_Stenotrophomonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas"
0.00715854	6	6	"S"	2040586	"s_Stenotrophomonas sp. Pemsol"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|s_Stenotrophomonas sp. Pemsol"
0.00596545	5	0	"-"	995085	"-_Stenotrophomonas maltophilia group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|-_Stenotrophomonas maltophilia group"
0.00596545	5	5	"S"	40324	"s_Stenotrophomonas maltophilia"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|-_Stenotrophomonas maltophilia group|s_Stenotrophomonas maltophilia"
0.00715854	6	0	"O"	72274	"o_Pseudomonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales"
0.00477236	4	0	"F"	135621	"f_Pseudomonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae"
0.00477236	4	0	"G"	286	"g_Pseudomonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas"
0.00119309	1	0	"-"	136846	"-_Pseudomonas stutzeri group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas stutzeri group"
0.00119309	1	0	"-"	578833	"-_Pseudomonas stutzeri subgroup"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas stutzeri group|-_Pseudomonas stutzeri subgroup"
0.00119309	1	1	"S"	316	"s_Pseudomonas stutzeri"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas stutzeri group|-_Pseudomonas stutzeri subgroup|s_Pseudomonas stutzeri"
0.00119309	1	0	"-"	136845	"-_Pseudomonas putida group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas putida group"
0.00119309	1	1	"S"	303	"s_Pseudomonas putida"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas putida group|s_Pseudomonas putida"
0.00119309	1	0	"-"	136843	"-_Pseudomonas fluorescens group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas fluorescens group"
0.00119309	1	1	"S"	47878	"s_Pseudomonas azotoformans"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas fluorescens group|s_Pseudomonas azotoformans"
0.00119309	1	0	"-"	136841	"-_Pseudomonas aeruginosa group"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas aeruginosa group"
0.00119309	1	1	"S"	53408	"s_Pseudomonas citronellolis"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|-_Pseudomonas aeruginosa group|s_Pseudomonas citronellolis"
0.00238618	2	0	"F"	468	"f_Moraxellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae"
0.00238618	2	1	"G"	469	"g_Acinetobacter"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter"
0.00119309	1	1	"S"	1324350	"s_Acinetobacter equi"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter equi"
0.00596545	5	0	"O"	135622	"o_Alteromonadales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales"
0.00238618	2	0	"F"	267889	"f_Colwelliaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae"
0.00119309	1	0	"G"	28228	"g_Colwellia"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia"
0.00119309	1	1	"S"	2161872	"s_Colwellia sp. Arc7-D"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Colwellia|s_Colwellia sp. Arc7-D"
0.00119309	1	0	"G"	1518149	"g_Thalassotalea"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Thalassotalea"
0.00119309	1	1	"S"	2552945	"s_Thalassotalea sp. HSM 34"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Colwelliaceae|g_Thalassotalea|s_Thalassotalea sp. HSM 34"
0.00119309	1	0	"F"	72275	"f_Alteromonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae"
0.00119309	1	0	"G"	1621534	"g_Paraglaciecola"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Paraglaciecola"
0.00119309	1	0	"S"	326544	"s_Paraglaciecola psychrophila"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Paraglaciecola|s_Paraglaciecola psychrophila"
0.00119309	1	1	"-"	1129794	"-_Paraglaciecola psychrophila 170"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Alteromonadaceae|g_Paraglaciecola|s_Paraglaciecola psychrophila|-_Paraglaciecola psychrophila 170"
0.00119309	1	0	"F"	267888	"f_Pseudoalteromonadaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae"
0.00119309	1	1	"G"	53246	"g_Pseudoalteromonas"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Pseudoalteromonadaceae|g_Pseudoalteromonas"
0.00119309	1	0	"F"	267890	"f_Shewanellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae"
0.00119309	1	0	"G"	22	"g_Shewanella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella"
0.00119309	1	1	"S"	1965282	"s_Shewanella sp. TH2012"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Alteromonadales|f_Shewanellaceae|g_Shewanella|s_Shewanella sp. TH2012"
0.00357927	3	0	"O"	135623	"o_Vibrionales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales"
0.00357927	3	0	"F"	641	"f_Vibrionaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae"
0.00238618	2	1	"G"	662	"g_Vibrio"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio"
0.00119309	1	1	"S"	1435069	"s_Vibrio tritonius"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio tritonius"
0.00119309	1	0	"G"	511678	"g_Aliivibrio"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Aliivibrio"
0.00119309	1	0	"S"	668	"s_Aliivibrio fischeri"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Aliivibrio|s_Aliivibrio fischeri"
0.00119309	1	1	"-"	1088719	"-_Aliivibrio fischeri SR5"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Aliivibrio|s_Aliivibrio fischeri|-_Aliivibrio fischeri SR5"
0.00238618	2	0	"O"	72273	"o_Thiotrichales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales"
0.00238618	2	0	"F"	34064	"f_Francisellaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae"
0.00238618	2	0	"G"	262	"g_Francisella"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae|g_Francisella"
0.00119309	1	1	"S"	28110	"s_Francisella philomiragia"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae|g_Francisella|s_Francisella philomiragia"
0.00119309	1	1	"S"	573569	"s_Francisella sp. TX077308"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae|g_Francisella|s_Francisella sp. TX077308"
0.0143171	12	0	"C"	28211	"c_Alphaproteobacteria"	4	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria"
0.00715854	6	0	"O"	356	"o_Rhizobiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales"
0.00357927	3	0	"F"	82115	"f_Rhizobiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae"
0.00357927	3	0	"-"	227290	"-_Rhizobium/Agrobacterium group"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group"
0.00238618	2	0	"G"	357	"g_Agrobacterium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium"
0.00238618	2	0	"-"	1183400	"-_Agrobacterium tumefaciens complex"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|-_Agrobacterium tumefaciens complex"
0.00238618	2	2	"S"	1176649	"s_Agrobacterium fabrum"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Agrobacterium|-_Agrobacterium tumefaciens complex|s_Agrobacterium fabrum"
0.00119309	1	0	"G"	379	"g_Rhizobium"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium"
0.00119309	1	0	"S"	384	"s_Rhizobium leguminosarum"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium leguminosarum"
0.00119309	1	0	"-"	386	"-_Rhizobium leguminosarum bv. trifolii"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium leguminosarum|-_Rhizobium leguminosarum bv. trifolii"
0.00119309	1	1	"-"	1033991	"-_Rhizobium leguminosarum bv. trifolii CB782"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Rhizobiaceae|-_Rhizobium/Agrobacterium group|g_Rhizobium|s_Rhizobium leguminosarum|-_Rhizobium leguminosarum bv. trifolii|-_Rhizobium leguminosarum bv. trifolii CB782"
0.00119309	1	0	"F"	45401	"f_Hyphomicrobiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae"
0.00119309	1	0	"G"	1082930	"g_Pelagibacterium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pelagibacterium"
0.00119309	1	0	"S"	531813	"s_Pelagibacterium halotolerans"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pelagibacterium|s_Pelagibacterium halotolerans"
0.00119309	1	1	"-"	1082931	"-_Pelagibacterium halotolerans B2"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Hyphomicrobiaceae|g_Pelagibacterium|s_Pelagibacterium halotolerans|-_Pelagibacterium halotolerans B2"
0.00119309	1	0	"F"	69277	"f_Phyllobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae"
0.00119309	1	0	"G"	449972	"g_Chelativorans"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Chelativorans"
0.00119309	1	1	"S"	266779	"s_Chelativorans sp. BNC1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Phyllobacteriaceae|g_Chelativorans|s_Chelativorans sp. BNC1"
0.00119309	1	0	"F"	119045	"f_Methylobacteriaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae"
0.00119309	1	0	"G"	407	"g_Methylobacterium"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylobacterium"
0.00119309	1	1	"S"	2067957	"s_Methylobacterium sp. DM1"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhizobiales|f_Methylobacteriaceae|g_Methylobacterium|s_Methylobacterium sp. DM1"
0.00238618	2	0	"O"	766	"o_Rickettsiales"	5	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales"
0.00119309	1	0	"F"	775	"f_Rickettsiaceae"	6	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae"
0.00119309	1	0	"-"	33988	"-_Rickettsieae"	7	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|-_Rickettsieae"
0.00119309	1	0	"G"	780	"g_Rickettsia"	8	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|-_Rickettsieae|g_Rickettsia"
0.00119309	1	0	"-"	114277	"-_spotted fever group"	9	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|-_Rickettsieae|g_Rickettsia|-_spotted fever group"
0.00119309	1	0	"S"	786	"s_Rickettsia akari"	10	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|-_Rickettsieae|g_Rickettsia|-_spotted fever group|s_Rickettsia akari"
0.00119309	1	1	"-"	293614	"-_Rickettsia akari str. Hartford"	11	"-_root|-_cellular organisms|d_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rickettsiales|f_Rickettsiaceae|-_Rickettsieae|g_Rickettsia|-_spotted fever group|s_Rickettsia akari|-_Rickettsia akari str. Hartford"
